,quorum_campinas_sp,quorum_birigui_sp,quorum_mogi_das_cruzes_sp,quorum_santo_andre_sp,quorum_maua_sp,quorum_sao_vicente_sp,quorum_aruja_sp,quorum_itapeva_sp,quorum_braganca_paulista_sp,quorum_lorena_sp,quorum_salto_sp,quorum_guaratingueta_sp,quorum_votuporanga_sp,quorum_ibiuna_sp,quorum_catanduva_sp,quorum_pindamonhangaba_sp,quorum_praia_grande_sp,quorum_cajamar_sp,quorum_sumare_sp,quorum_sao_jose_dos_campos_sp,quorum_paulinia_sp,quorum_barueri_sp,quorum_sao_sebastiao_sp,quorum_rio_claro_sp,quorum_cotia_sp,quorum_guarulhos_sp,quorum_assis_sp,quorum_osasco_sp,quorum_taboao_da_serra_sp,quorum_leme_sp,quorum_limeira_sp,quorum_araras_sp,quorum_marilia_sp,quorum_caraguatatuba_sp,quorum_jundiai_sp,quorum_vinhedo_sp,quorum_sao_paulo_sp,quorum_sao_bernardo_do_campo_sp,quorum_tatui_sp,quorum_diadema_sp,quorum_varzea_paulista_sp,quorum_jau_sp,quorum_sao_caetano_do_sul_sp,quorum_jandira_sp,quorum_itapetininga_sp,quorum_aracatuca_sp,quorum_itapecerica_da_serra_sp,quorum_cruzeiro_sp,quorum_caieiras_sp,quorum_poa_sp,quorum_ubatuba_sp,quorum_itu_sp,quorum_mogi_mirim_sp,quorum_cubatao_sp,quorum_hortolandia_sp,quorum_valinhos_sp,quorum_lins_sp,quorum_embu_das_artes_sp,quorum_sao_carlos_sp,quorum_mairipora_sp,quorum_atibaia_sp,quorum_bauru_sp,quorum_franca_sp,quorum_guaruja_sp,quorum_sao_jose_do_rio_preto_sp,quorum_ferraz_de_vasconcelos_sp,quorum_votorantim_sp,quorum_mogi_guacu_sp,quorum_itanhaem_sp,quorum_franco_da_rocha_sp,quorum_sao_roque_sp,quorum_sao_joao_da_boa_vista_sp,quorum_ourinhos_sp,quorum_botucatu_sp,quorum_santana_de_parnaiba_sp,quorum_suzano_sp,quorum_sertaozinho_sp,quorum_taubate_sp,quorum_cacapava_sp,quorum_indaiatuba_sp,quorum_sorocaba_sp,quorum_bebedouro_sp,quorum_santos_sp,quorum_carapicuiba_sp,quorum_itatiba_sp,quorum_itaquaquecetuba_sp,quorum_avare_sp,quorum_araraquara_sp,quorum_ribeirao_pires_sp,quorum_campo_limpo_paulista_sp,quorum_piracicaba_sp,quorum_barretos_sp,quorum_francisco_morato_sp,quorum_ribeirao_preto_sp,quorum_americana_sp,quorum_itapevi_sp,quorum_presidente_prudente_sp,quorum_jacarei_sp,quorum_matao_sp,quorum_santa_barbara_doeste_sp
quorum_sao_roque_sp,0.82327336,0.7985219,0.77327657,0.7929958,0.6956205,0.7797504,0.67814493,0.77176577,0.7746152,0.78231704,0.7850224,0.6463479,0.662323,0.7629966,0.80152607,0.74418366,0.7884224,0.7534136,0.77011585,0.8031552,0.7477164,0.78850734,0.75777674,0.5639641,0.8152595,0.6689683,0.622522,0.7683156,0.641948,0.71921545,0.7401217,0.82374233,0.7096485,0.7339562,0.73362076,0.71008897,0.83371776,0.7691141,0.81143516,0.8379427,0.7372584,0.8051326,0.78532326,0.7694429,0.81111604,0.6825515,0.77246577,0.74706066,0.767428,0.7753109,0.7238868,0.6745598,0.6601133,0.80531293,0.8190005,0.701833,0.7139071,0.7361765,0.78549093,0.69465965,0.7577571,0.7100201,0.8087617,0.81321555,0.6960584,0.76785004,0.82237476,0.7710431,0.84544164,0.7421201,0.99999994,0.7402093,0.676002,0.7785965,0.77411944,0.7469952,0.78992313,0.6808076,0.7685037,0.73394924,0.7799509,0.8088401,0.780789,0.80945516,0.71167564,0.75405294,0.764925,0.8374398,0.61923105,0.7477808,0.75535965,0.75482035,0.81706613,0.7424088,0.7029999,0.8484615,0.77056944,0.72028553,0.73670715,0.7925652
quorum_sao_joao_da_boa_vista_sp,0.81716937,0.78991663,0.77898675,0.8943645,0.826772,0.9075191,0.8215809,0.84332716,0.783448,0.8003906,0.7796509,0.7833944,0.82468444,0.8633101,0.8198335,0.7732921,0.66998434,0.8687545,0.77337563,0.8131453,0.6722984,0.79543906,0.8845254,0.6022731,0.79819816,0.83112943,0.7496773,0.7348771,0.79892755,0.770581,0.817851,0.7611252,0.83009386,0.81639975,0.7679471,0.7309774,0.92622805,0.87489986,0.83078575,0.81681734,0.83201873,0.8581481,0.87930685,0.8017425,0.7564255,0.82102,0.8238629,0.78075665,0.82497656,0.7463894,0.7502809,0.7852665,0.76730835,0.8064687,0.80596244,0.7503534,0.83192545,0.8658253,0.8796489,0.8047781,0.8494061,0.8276184,0.82586336,0.8469944,0.9348664,0.8651582,0.6364347,0.8500353,0.8290535,0.8440994,0.7402093,0.99999976,0.7703594,0.8149743,0.76828,0.69792145,0.8466034,0.6411482,0.8212205,0.7794948,0.84356827,0.8250673,0.8391605,0.8118663,0.8668458,0.79828215,0.75200087,0.7781197,0.71200126,0.8982821,0.63585943,0.8300968,0.76201665,0.7415636,0.76550555,0.7848137,0.7227689,0.81974435,0.84049994,0.8793274
quorum_ourinhos_sp,0.7950766,0.7424504,0.81707764,0.741851,0.9070653,0.7470709,0.8144274,0.81727505,0.6743508,0.7356725,0.80900884,0.7220135,0.8633041,0.8164239,0.84645474,0.82276136,0.7081308,0.7486845,0.7141827,0.7668028,0.6510644,0.76754916,0.75620306,0.591313,0.7573639,0.89990026,0.84181464,0.7401796,0.78890246,0.8030095,0.8731127,0.67359567,0.77636814,0.7694243,0.8699958,0.8056853,0.76607364,0.7435924,0.7278701,0.7767159,0.8080684,0.74201256,0.74640036,0.6626475,0.71495605,0.82714546,0.74993193,0.75978315,0.88074446,0.789147,0.74406624,0.7917829,0.90626025,0.7934277,0.7608696,0.8592541,0.8075136,0.8427857,0.7404299,0.7972588,0.8237789,0.77048373,0.8164113,0.69669485,0.74117833,0.7387235,0.61866105,0.71359247,0.7947428,0.77109057,0.676002,0.7703594,1.0000004,0.7288085,0.8200319,0.82988644,0.7415532,0.6606989,0.7417846,0.714697,0.7484327,0.7303942,0.73086375,0.8147981,0.80883026,0.74312866,0.69240946,0.77822185,0.784338,0.76681155,0.62914044,0.81782746,0.7151573,0.7002413,0.8418044,0.76839054,0.7112431,0.68697083,0.84380543,0.8672936
quorum_botucatu_sp,0.77468014,0.8938274,0.7589853,0.8498522,0.8013852,0.87603766,0.7378612,0.7813517,0.90733373,0.86204875,0.70263153,0.6410229,0.7839292,0.8302516,0.82640815,0.7061472,0.7087008,0.8498609,0.80887675,0.8570799,0.6287069,0.76780784,0.8381109,0.5982464,0.7362447,0.7409838,0.69483167,0.6561967,0.6954659,0.7370783,0.7715915,0.80311584,0.7937778,0.82339776,0.8294829,0.6630305,0.8051668,0.88943255,0.81545955,0.8616568,0.8028985,0.798385,0.9012252,0.7437685,0.7064406,0.7353805,0.7458069,0.73426324,0.83381546,0.7444866,0.7842186,0.7149558,0.7684405,0.7690904,0.7695042,0.6845754,0.8028869,0.81538516,0.90058804,0.7434393,0.7558351,0.8167141,0.7802339,0.7744047,0.7745106,0.80311805,0.59565884,0.8099381,0.8735331,0.7425103,0.7785965,0.8149743,0.7288085,1.0,0.7121597,0.7581265,0.8774117,0.5970636,0.8206415,0.6852776,0.77732515,0.76109535,0.8564203,0.8415221,0.75931,0.8125317,0.7961324,0.8206586,0.61195326,0.842381,0.6442642,0.7264918,0.8198899,0.82158554,0.76623225,0.7602697,0.6367983,0.764887,0.79056025,0.8356375
quorum_santana_de_parnaiba_sp,0.86895967,0.732147,0.8522486,0.751456,0.78009415,0.7581121,0.83379483,0.93307567,0.66968066,0.7551682,0.97286296,0.7177057,0.8227943,0.8286647,0.8508589,0.94806445,0.76781124,0.8082303,0.7195841,0.7634225,0.6982304,0.84151113,0.7891813,0.54178894,0.8398521,0.7581691,0.8114892,0.7587105,0.82258946,0.8143084,0.7905016,0.7390594,0.78865206,0.78589743,0.7359295,0.7693988,0.82021785,0.725793,0.79183125,0.79378444,0.87817085,0.817192,0.7394564,0.78069127,0.7398747,0.8403909,0.7592157,0.8293253,0.83178216,0.7841581,0.76923996,0.8523786,0.7559493,0.8906949,0.8642136,0.80615497,0.82433957,0.8841526,0.71958554,0.8528993,0.862666,0.7785681,0.849941,0.8165889,0.7432847,0.77352464,0.76826435,0.74103534,0.84958404,0.7931845,0.77411944,0.76828,0.8200319,0.7121597,0.9999999,0.7256324,0.75615054,0.6932264,0.7755454,0.7795631,0.8323056,0.81862736,0.74955195,0.85501444,0.8312663,0.7749522,0.7163669,0.7839327,0.79338086,0.77680504,0.69945276,0.8231392,0.7507793,0.69905657,0.7254621,0.8298299,0.8256129,0.74624425,0.838086,0.83430916
quorum_suzano_sp,0.74261963,0.82511926,0.76148427,0.74955094,0.87609065,0.768861,0.6584427,0.7356915,0.7407876,0.80137575,0.72649425,0.7028292,0.7076573,0.6815212,0.81997824,0.7230586,0.7885145,0.68889266,0.8102073,0.81292576,0.75115174,0.74551207,0.6821513,0.6226355,0.7181208,0.83615386,0.6631851,0.7593545,0.68082196,0.7492665,0.83887374,0.76495534,0.69497937,0.6610129,0.906398,0.8313591,0.7502768,0.803478,0.8026083,0.8409729,0.74499035,0.74788415,0.7897855,0.6847974,0.73045754,0.670256,0.74847484,0.7166716,0.75434446,0.89740616,0.71287847,0.68465793,0.86635375,0.7511072,0.7319187,0.8191442,0.7091545,0.7368245,0.79241157,0.6496979,0.67813766,0.6794677,0.7897713,0.71564287,0.64327186,0.7272365,0.66944087,0.66568583,0.8285137,0.76924455,0.7469952,0.69792145,0.82988644,0.7581265,0.7256324,0.99999964,0.78567755,0.7208128,0.6723306,0.75106996,0.75814915,0.7191742,0.79399496,0.7730793,0.6773401,0.77818024,0.63895035,0.735324,0.63298094,0.67649907,0.68049717,0.78917664,0.7528874,0.8121258,0.94485575,0.7586766,0.702932,0.6484057,0.7253811,0.84660184
quorum_sertaozinho_sp,0.8077043,0.9172745,0.7582748,0.8473004,0.8058602,0.9075762,0.754858,0.82185054,0.90700907,0.9492355,0.7568775,0.6599248,0.7729529,0.7990514,0.8321966,0.74375737,0.7491145,0.88591105,0.8866175,0.8769344,0.6554346,0.7683952,0.894086,0.6564106,0.74484724,0.72640216,0.6996248,0.6837451,0.7291399,0.7278865,0.78550035,0.8688656,0.7556988,0.7957551,0.8552846,0.7119267,0.85521376,0.9166391,0.8547377,0.92810947,0.8315661,0.8545141,0.92194855,0.7953361,0.74662805,0.75602674,0.7648167,0.7411093,0.83553064,0.8139421,0.7254591,0.73484474,0.75721437,0.76686406,0.78067845,0.7495938,0.76289237,0.83516026,0.9098518,0.7512254,0.76404774,0.7829857,0.820081,0.8667093,0.8245163,0.8932417,0.641997,0.854074,0.90474415,0.751129,0.78992313,0.8466034,0.7415532,0.8774117,0.75615054,0.78567755,1.0,0.6297262,0.8042244,0.69120437,0.8572436,0.7788456,0.8545968,0.8033505,0.7423074,0.7847443,0.70606935,0.737513,0.66550535,0.89556515,0.61628777,0.7334763,0.8567854,0.9106808,0.815753,0.7532437,0.6855478,0.7733206,0.8086958,0.8622399
quorum_taubate_sp,0.6719493,0.65288454,0.7374549,0.6597345,0.6591121,0.61937034,0.5835789,0.67993164,0.5735937,0.6375883,0.7086776,0.6821017,0.6318257,0.63631487,0.6856789,0.68346506,0.69059324,0.6217585,0.66162926,0.6967725,0.74887943,0.6818299,0.6189313,0.5795422,0.67960113,0.6782929,0.58200866,0.7944281,0.6423309,0.66845375,0.66868955,0.6952627,0.61329794,0.6226066,0.65454805,0.69333005,0.7321657,0.6298317,0.7545661,0.6590563,0.62359333,0.6669253,0.64450276,0.6242098,0.6891025,0.5896948,0.73627347,0.6675988,0.61566126,0.6879316,0.6162504,0.6390937,0.67605,0.70105636,0.702387,0.6619064,0.6123911,0.66821206,0.6495812,0.60079604,0.629256,0.61472446,0.70059836,0.66978925,0.57718766,0.67835414,0.6378569,0.61057836,0.7346296,0.71317655,0.6808076,0.6411482,0.6606989,0.5970636,0.6932264,0.7208128,0.6297262,0.9999998,0.60586566,0.7714226,0.7282964,0.6789097,0.6775223,0.69977796,0.61280286,0.7135108,0.5423926,0.63752836,0.5864798,0.61654645,0.65471154,0.72567636,0.64259565,0.6133345,0.67894816,0.6968673,0.67534375,0.56761956,0.6345333,0.7153933
quorum_cacapava_sp,0.82367617,0.80813026,0.7607937,0.7811465,0.7780186,0.8211574,0.824126,0.8105669,0.80293214,0.76961756,0.78949594,0.65070784,0.8394457,0.8582487,0.8207251,0.7760898,0.66651815,0.85731137,0.7105235,0.80908406,0.6649409,0.8658031,0.8783498,0.5583301,0.7986332,0.71686995,0.7835395,0.6759264,0.70886385,0.75413716,0.82906455,0.7764087,0.83425033,0.91922,0.7476535,0.7089268,0.8099464,0.80220175,0.74792784,0.81432796,0.79855543,0.8233644,0.7926331,0.8150608,0.7363484,0.7909988,0.8075634,0.7493255,0.8696556,0.69858086,0.7627951,0.7535624,0.7309606,0.8029964,0.8112855,0.7335469,0.81149876,0.85324603,0.8079535,0.80424833,0.8364481,0.8963131,0.862718,0.8609791,0.8173839,0.85721576,0.6100283,0.8567408,0.82174945,0.74161685,0.7685037,0.8212205,0.7417846,0.8206415,0.7755454,0.6723306,0.8042244,0.60586566,1.0000004,0.69612443,0.8115444,0.8470893,0.75349665,0.8264539,0.7923711,0.7223883,0.86946774,0.8029948,0.7122453,0.8736839,0.6627171,0.73408663,0.7403696,0.70639384,0.7196581,0.7656271,0.6593618,0.83505607,0.8648571,0.78910685
quorum_indaiatuba_sp,0.7579881,0.7005688,0.8467767,0.81276774,0.7193601,0.7640003,0.6742166,0.7699758,0.64838696,0.66464007,0.8182492,0.8208381,0.71255696,0.7259965,0.7911067,0.8006057,0.75754344,0.6686376,0.7001563,0.74957526,0.8056054,0.75486296,0.6739727,0.5686078,0.7795108,0.76587623,0.68308616,0.7946836,0.7067952,0.7957755,0.78775704,0.71408224,0.73158884,0.66318184,0.6931265,0.80781937,0.83882684,0.7581085,0.8552327,0.7609674,0.700665,0.75229526,0.74205375,0.7174654,0.7321111,0.667724,0.783111,0.8691435,0.69192255,0.7814988,0.70668054,0.7963046,0.71189576,0.87252283,0.8003842,0.76068825,0.79818344,0.73287666,0.7628064,0.6653994,0.7095422,0.65715283,0.80561805,0.76937485,0.70826393,0.70957595,0.7664336,0.6554806,0.8088975,0.93888986,0.73394924,0.7794948,0.714697,0.6852776,0.7795631,0.75106996,0.69120437,0.7714226,0.69612443,0.9999999,0.81955326,0.8284414,0.82963014,0.7977405,0.7506319,0.9016543,0.67016876,0.74991095,0.6481313,0.6695833,0.73443687,0.84268785,0.7049517,0.64744574,0.7207,0.7733854,0.80865,0.6692939,0.68475854,0.8229712
quorum_sorocaba_sp,0.83476007,0.80069035,0.8538821,0.8163732,0.80901605,0.85196716,0.75367093,0.8472862,0.79103833,0.8549426,0.83141136,0.71593213,0.7801739,0.78113925,0.8253205,0.8176594,0.77783054,0.9028929,0.8206952,0.85818225,0.77897584,0.8351948,0.8704573,0.6674487,0.8351937,0.7574727,0.7401842,0.7877293,0.74942315,0.8049696,0.79910624,0.8474817,0.7825695,0.7780871,0.78201413,0.78618395,0.89923096,0.8565421,0.8862863,0.86424917,0.8252326,0.9117453,0.84519094,0.81157535,0.80915934,0.7502761,0.8248856,0.7819083,0.81178033,0.8271526,0.76511544,0.7617653,0.7411295,0.8043447,0.8750471,0.81646913,0.78826606,0.85509455,0.85127807,0.7647836,0.7806035,0.7977421,0.8598931,0.9017198,0.8209405,0.9159019,0.7342986,0.87886405,0.89777637,0.81632704,0.7799509,0.84356827,0.7484327,0.77732515,0.8323056,0.75814915,0.8572436,0.7282964,0.8115444,0.81955326,0.9999999,0.8482635,0.81717885,0.82811916,0.7740334,0.80201983,0.72375816,0.76860774,0.6979779,0.88541615,0.73400253,0.78950584,0.80541134,0.8374352,0.77056247,0.822671,0.77297395,0.76536363,0.8265234,0.8511151
quorum_bebedouro_sp,0.8131714,0.7699298,0.8278583,0.7756673,0.7325632,0.79319125,0.7308963,0.838205,0.7397205,0.7633655,0.8400772,0.7174389,0.7983209,0.8058919,0.82317245,0.8207926,0.7876037,0.7879745,0.7462583,0.8225724,0.73731834,0.834847,0.80629313,0.56180936,0.8344195,0.7072789,0.7329794,0.812569,0.70464134,0.7722648,0.78789735,0.80006385,0.8478677,0.7918819,0.72676784,0.766268,0.86180425,0.8018228,0.8383726,0.82959086,0.7784377,0.8469827,0.78206635,0.8601868,0.8015369,0.71817136,0.9259539,0.79731554,0.8184336,0.7845347,0.77211785,0.75860846,0.7147878,0.8477037,0.8885044,0.7413097,0.79802865,0.81615186,0.7707259,0.72708935,0.7952917,0.8058764,0.89271647,0.88474715,0.74595356,0.81644344,0.75228024,0.7869127,0.8745657,0.8286904,0.8088401,0.8250673,0.7303942,0.76109535,0.81862736,0.7191742,0.7788456,0.6789097,0.8470893,0.8284414,0.8482635,0.99999964,0.7822833,0.8395661,0.7680508,0.7776544,0.7682617,0.77105844,0.6638292,0.81463504,0.7359466,0.80249906,0.7564758,0.7020688,0.74302113,0.8175266,0.77925676,0.82564336,0.7705604,0.80855805
quorum_santos_sp,0.7759833,0.84537035,0.7868482,0.94860387,0.7781575,0.90428996,0.7033696,0.7907992,0.8614975,0.8536407,0.72949386,0.7682251,0.7147947,0.7609561,0.8125183,0.7303957,0.7504117,0.8108389,0.8158926,0.8181306,0.69037944,0.75570506,0.8054978,0.5888082,0.80767894,0.7597812,0.6763338,0.7150925,0.7330228,0.7282679,0.79349494,0.8364045,0.72677004,0.7249937,0.8161892,0.7477192,0.87433815,0.91593856,0.87657386,0.8707199,0.78757197,0.79960126,0.94651204,0.77414036,0.7378792,0.70868456,0.7509552,0.85087216,0.77835727,0.79820585,0.72720945,0.8099661,0.76873094,0.85256004,0.78612256,0.7085124,0.8182766,0.7962713,0.9220141,0.70994616,0.7352904,0.73192257,0.78606945,0.810049,0.8141563,0.80569285,0.68294144,0.78361666,0.8483188,0.88027513,0.780789,0.8391605,0.73086375,0.8564203,0.74955195,0.79399496,0.8545968,0.6775223,0.75349665,0.82963014,0.81717885,0.7822833,1.0,0.78077585,0.76960605,0.9203695,0.720603,0.76220495,0.62530196,0.79589814,0.680786,0.8075824,0.8185176,0.8243662,0.7899635,0.7962955,0.72222257,0.7635256,0.75360143,0.87195504
quorum_carapicuiba_sp,0.8807892,0.7651583,0.8811116,0.7811192,0.7939489,0.80457515,0.7923689,0.83088624,0.72798014,0.7708944,0.8509675,0.7226132,0.825016,0.8874591,0.89323395,0.8524339,0.77214193,0.8092114,0.7362709,0.83120036,0.7755727,0.85224783,0.8184063,0.63356435,0.7968217,0.790562,0.7997042,0.7927115,0.74038935,0.82381415,0.8157022,0.7791191,0.81682175,0.83407706,0.76069516,0.774903,0.87673116,0.79160106,0.83594114,0.8255687,0.77657294,0.83962554,0.79606897,0.82985115,0.81461316,0.7848797,0.78008187,0.8116312,0.83676463,0.82304287,0.77158684,0.748149,0.78447366,0.8633519,0.8780751,0.7999902,0.8089242,0.8364533,0.796607,0.79784083,0.80747247,0.81337535,0.89444065,0.8473436,0.78824437,0.8112237,0.7115524,0.76849043,0.9191717,0.8031213,0.80945516,0.8118663,0.8147981,0.8415221,0.85501444,0.7730793,0.8033505,0.69977796,0.8264539,0.7977405,0.82811916,0.8395661,0.78077585,1.0000002,0.7858631,0.79406846,0.76740223,0.88412327,0.7952349,0.79391503,0.76078165,0.79268426,0.7679209,0.7048137,0.7758675,0.84921455,0.7881932,0.79789543,0.8561813,0.8660151
quorum_itatiba_sp,0.8607236,0.7491089,0.770799,0.8406867,0.8164278,0.8264483,0.86890477,0.87070656,0.69229555,0.714481,0.8329764,0.77099144,0.85394543,0.86619574,0.8661052,0.81756115,0.6441742,0.7986906,0.71251875,0.72466224,0.5938916,0.8193089,0.79618365,0.5795671,0.7946312,0.8602756,0.7887473,0.6504194,0.80530745,0.8055349,0.8210994,0.6786051,0.84845185,0.8007927,0.7394365,0.72780585,0.8259739,0.78996295,0.76270276,0.75503373,0.8559619,0.7596921,0.78766173,0.720653,0.6715437,0.9120155,0.7576788,0.8125663,0.8160658,0.69594246,0.7598014,0.8446912,0.76965636,0.8416663,0.79022956,0.75516886,0.89375633,0.886781,0.79907626,0.90770936,0.85731137,0.80513847,0.7889334,0.75954926,0.8517057,0.7531153,0.63964534,0.7472113,0.786111,0.82095563,0.71167564,0.8668458,0.80883026,0.75931,0.8312663,0.6773401,0.7423074,0.61280286,0.7923711,0.7506319,0.7740334,0.7680508,0.76960605,0.7858631,1.0,0.7765131,0.7782273,0.7605747,0.7415051,0.81983525,0.6060888,0.838227,0.69768274,0.67923963,0.7261752,0.76399606,0.7658179,0.7387845,0.8259027,0.8704231
quorum_itaquaquecetuba_sp,0.76797295,0.78337586,0.81528056,0.9064741,0.7599481,0.8268439,0.71191084,0.7935101,0.78067446,0.7699485,0.77017194,0.79062927,0.71825236,0.74329996,0.79966193,0.7757322,0.7711613,0.74364036,0.77850837,0.7892641,0.71556723,0.74582213,0.76179326,0.57273626,0.8074533,0.7609372,0.69804424,0.7255725,0.7501924,0.7829053,0.8096586,0.7669815,0.730951,0.70215523,0.779819,0.7773546,0.82268906,0.8161982,0.8517139,0.8370216,0.7721616,0.76577884,0.82857937,0.7172618,0.71191126,0.71677667,0.75197744,0.91181916,0.7624486,0.7740818,0.74773514,0.87686604,0.7371228,0.8981269,0.7791496,0.7379805,0.856707,0.785305,0.83190775,0.7162396,0.74910355,0.69941163,0.7969869,0.7785229,0.7443062,0.7591918,0.71413046,0.7252071,0.8195352,0.9201069,0.75405294,0.79828215,0.74312866,0.8125317,0.7749522,0.77818024,0.7847443,0.7135108,0.7223883,0.9016543,0.80201983,0.7776544,0.9203695,0.79406846,0.7765131,0.9999997,0.69331425,0.7829691,0.6327852,0.7548504,0.6902966,0.8111207,0.78903633,0.7522539,0.7484377,0.77576655,0.75622606,0.7144593,0.7175149,0.8484529
quorum_avare_sp,0.765788,0.71772134,0.7232044,0.7339839,0.7330947,0.73199517,0.76776004,0.73899883,0.7330549,0.68100554,0.7213454,0.63475364,0.7395084,0.82040846,0.7738857,0.7001554,0.6344219,0.7907808,0.62788224,0.7302921,0.6597407,0.82022256,0.7750419,0.53089416,0.7521827,0.6897441,0.70489347,0.6515301,0.6483666,0.72158504,0.7624145,0.70027614,0.782179,0.8168485,0.64555216,0.63910604,0.74488413,0.7219733,0.6832652,0.72092986,0.72172016,0.7581127,0.71849275,0.74168444,0.71296567,0.7475566,0.733774,0.73726904,0.8003569,0.6361737,0.7403872,0.71914726,0.6572824,0.7836453,0.7671782,0.65743417,0.79443175,0.77722836,0.75454247,0.7368284,0.7755157,0.80208904,0.7734202,0.75905704,0.73403645,0.7246153,0.64503145,0.7747396,0.752374,0.711511,0.764925,0.75200087,0.69240946,0.7961324,0.7163669,0.63895035,0.70606935,0.5423926,0.86946774,0.67016876,0.72375816,0.7682617,0.720603,0.76740223,0.7782273,0.69331425,0.99999994,0.76220155,0.6238718,0.787356,0.6983019,0.7415124,0.7084916,0.6200951,0.6357638,0.763403,0.6371025,0.74615175,0.7849752,0.72260785
quorum_araraquara_sp,0.8023051,0.7535083,0.8192487,0.7815535,0.7829702,0.7674775,0.76073354,0.7716533,0.74572486,0.720734,0.792979,0.6900459,0.7467173,0.8141066,0.79419506,0.7789214,0.7112553,0.777751,0.70102274,0.78532195,0.71342015,0.80934745,0.77947974,0.58094054,0.78103656,0.795934,0.7722562,0.73671544,0.7432474,0.7984008,0.8138634,0.75473386,0.73309135,0.77781963,0.76117843,0.74229777,0.8108759,0.7602638,0.75233203,0.80634487,0.7467973,0.774273,0.76663256,0.7126977,0.7622719,0.7304825,0.7498356,0.7727895,0.8268932,0.7453304,0.7427857,0.71537656,0.74556816,0.8200847,0.7768498,0.77965325,0.76799893,0.7844955,0.78087,0.7463087,0.8135113,0.7392585,0.8191861,0.75955755,0.7407548,0.7682578,0.6883363,0.7700001,0.8108413,0.78743523,0.8374398,0.7781197,0.77822185,0.8206586,0.7839327,0.735324,0.737513,0.63752836,0.8029948,0.74991095,0.76860774,0.77105844,0.76220495,0.88412327,0.7605747,0.7829691,0.76220155,0.9999999,0.7103989,0.7613322,0.7369412,0.77460307,0.75486,0.68007314,0.7332466,0.8104924,0.69084597,0.7233508,0.8237904,0.83539146
quorum_ribeirao_pires_sp,0.7808602,0.6289331,0.77275914,0.6538606,0.7161325,0.6931989,0.8408698,0.7881525,0.5583161,0.6378216,0.77934664,0.6761625,0.8022727,0.82266784,0.79891586,0.80717283,0.59666455,0.69029033,0.6411952,0.6543369,0.60995954,0.7043835,0.7009246,0.5199444,0.68721944,0.7400186,0.87178874,0.6958901,0.7327372,0.7681662,0.7471491,0.61604387,0.71863204,0.75299937,0.6480747,0.7038542,0.7291235,0.62725586,0.67135656,0.68006176,0.71384764,0.6936414,0.63608974,0.64871585,0.6553383,0.7878306,0.6498657,0.7104982,0.77777714,0.68220335,0.67039275,0.7105091,0.7024471,0.74078083,0.7344777,0.73718023,0.73541045,0.7558641,0.63735855,0.8033763,0.77412283,0.73541796,0.7486296,0.6813679,0.76441354,0.6989686,0.5922028,0.65708756,0.7289689,0.69582087,0.61923105,0.71200126,0.784338,0.61195326,0.79338086,0.63298094,0.66550535,0.5864798,0.7122453,0.6481313,0.6979779,0.6638292,0.62530196,0.7952349,0.7415051,0.6327852,0.6238718,0.7103989,1.0000002,0.66809064,0.6007523,0.7228112,0.6358526,0.59125364,0.6400457,0.7029761,0.6861948,0.6493495,0.8236845,0.78843576
quorum_campo_limpo_paulista_sp,0.8034572,0.8346648,0.75991064,0.8334247,0.8322531,0.8719832,0.81650674,0.8514654,0.8548038,0.86972713,0.7711735,0.6582928,0.83038175,0.8396976,0.79187477,0.7703626,0.68679214,0.9439124,0.80446583,0.83884144,0.61664635,0.8051287,0.962175,0.6397151,0.7951608,0.74586844,0.763677,0.68569213,0.76952374,0.7483126,0.800586,0.82941526,0.8053671,0.8551687,0.7883048,0.69192636,0.8642657,0.859074,0.78905165,0.8657886,0.852381,0.87806094,0.8684312,0.823001,0.7419392,0.8225644,0.8081776,0.75065106,0.876251,0.7140007,0.75482535,0.78501713,0.7353824,0.7713987,0.7928973,0.7556126,0.8133582,0.90685916,0.86199236,0.8065648,0.8263782,0.8508694,0.8487897,0.8909586,0.8677487,0.93093455,0.6029762,0.9304763,0.85591155,0.7520092,0.7477808,0.8982821,0.76681155,0.842381,0.77680504,0.67649907,0.89556515,0.61654645,0.8736839,0.6695833,0.88541615,0.81463504,0.79589814,0.79391503,0.81983525,0.7548504,0.787356,0.7613322,0.66809064,1.0,0.61542654,0.73881006,0.79354465,0.8186448,0.74785817,0.75925505,0.647634,0.8460845,0.858508,0.8313781
